Time,Text,Name,Tweet_id,Verified
2022-03-18 23:08:05,"Blockchain, Cryptocurrency Bills Head to Committee - http://Techwire.net http://dlvr.it/SLyXVd #blockchain #bitcoin #technology",@itvc_,/itvc_/status/1504957842259800067,False
2022-03-18 23:06:47,$SYS @syscoin   Possible short term scenario. Little dip to test $0.54 then bounce and continue up to test $0.68.  Hype for the announcement at #Dubai  #BinanceBlockchainWeek in 10  days could continue to help push #Syscoin up.  #Bitcoin #Defi #Ethereum #Cryptocurrency #NFT,@Hayess5178,/Hayess5178/status/1504957515561373697,True
2022-03-18 23:03:58,The #bitcoin plebs shall go down in history as the most awakened community ever and the maximalists the most ferious infantry of the people in modern times.,@raypaxful,/raypaxful/status/1504956809504829446,True
2022-03-18 23:03:22,"The #Bitcoin hashrate dropped on Thursday for the second time this month.   A combination of rising global electricity prices and Russia’s invasion of Ukraine may have led certain miners to go offline.  Watch Chart of the Day, presented by @cryptocom: https://coindesk.com/video/recent-videos/global-energy-price-jump-impact-on-bitcoin-hashrate…",@CoinDesk,/CoinDesk/status/1504956655485829125,False
2022-03-18 23:02:46,Money doesn’t grow on trees.   It grows on volcanoes    #Bitcoin,@BTCGandalf,/BTCGandalf/status/1504956508286734343,True
2022-03-18 23:00:28,"To argue for less energy use in #bitcoin is to argue for a less secure global settlement layer.   But #Bitcoin is the most superior monetary technology that has ever existed, so it holds money to a higher standard. It demands security. It demands electricity.",@IoniAppelberg,/IoniAppelberg/status/1504955928327639042,False
2022-03-18 22:57:00,"Nevada is the #1 gold producing state in the nation. While I am proud of Nevada's past, it's time to make Nevada and our nation a leader in digital gold - #Bitcoin.   We've got lots of sun and solar energy to support #Bitcoin infrastructure to keep America at the forefront.",@iLoveJaneAdams,/iLoveJaneAdams/status/1504955056143089668,True
2022-03-18 22:53:24,"There are three types of critical systems software: safety-critical, mission-critical & business-critical. #DigiByte & #Bitcoin qualify for all three. Core UTXO #blockchain protocol code needs to be handled with the same respect & care nuclear reactor code is.",@jaredctate,/jaredctate/status/1504954150995431424,True
2022-03-18 22:35:31,#Bitcoin class of 2020 shall be now known as the butt hurt #Bitcoin influencer era.,@HodlMagoo,/HodlMagoo/status/1504949646568919056,True
2022-03-18 22:32:16,"Goodnight legends   Remember to never buy into resistance. I feel that this will come in handy for a few people soon  #Bitcoin has shown good strength today, but zoom out and nothing has changed guys   We are still below the main supply zone $48,000 - $50,000 ",@CryptoTony__,/CryptoTony__/status/1504948830621605888,False
2022-03-18 22:30:16,Updated view on the Daily #Bitcoin RSI Symmetrical Triangle  A break of this RSI triangle would likely front-run the directional move BTC is going to take:,@MatthewHyland_,/MatthewHyland_/status/1504948325761564676,True
2022-03-18 22:26:26,"""There is nothing more American and more Texan than the #bitcoin network."" - @GideonOPowell",@unchainedcom,/unchainedcom/status/1504947361730240520,True
2022-03-18 22:25:02,RT and Like if you own #bitcoin.,@davidgokhshtein,/davidgokhshtein/status/1504947010352394246,True
2022-03-18 22:17:46,"""Once we start building #bitcoin ASICs in this state, I don't know you'll be able to compete with Texas."" - @petromundo1",@unchainedcom,/unchainedcom/status/1504945183078637581,True
2022-03-18 22:17:27,JUST IN:  14% of Salvadoran businesses have transacted with #Bitcoin according to the country’s Chamber of Commerce.,@WatcherGuru,/WatcherGuru/status/1504945100207575044,False
2022-03-18 22:17:17,do kwon (@stablekwon) wants to make #terra one of the largest #bitcoin holders in the world  in just under 3 hours we will be talking about why  set up a reminder  or else,@udiWertheimer,/udiWertheimer/status/1504945059975864328,True
2022-03-18 22:13:14,"""Texas is the most free-market grid in the world, and that means anyone can come here and innovate.""   @petromundo1 and @GideonOPowell join the SXSW #bitcoin Takeover to talk mining in Texas.",@unchainedcom,/unchainedcom/status/1504944041900847110,True
2022-03-18 22:11:47," #Bitcoin's rise to $42.3k today was propelled thanks to plenty of short liquidations. Funding rates continue to be a great source for indicating how traders place their bets, and peeking in to see if they're putting their money where their mouth is. https://app.santiment.net/s/p0EXmdf0?utm_source=twitter&utm_medium=post&utm_campaign=twitter_btc_funding+rate_shorts_b_031822/&fpr=twitter…",@santimentfeed,/santimentfeed/status/1504943677780598785,True
2022-03-18 22:09:07,“There’s never been a market for stranded energy.”—@petromundo1   #Bitcoin,@mecee,/mecee/status/1504943003798016002,True
2022-03-18 22:06:23,"$Jasmy is now over 21,000 #HODLers per @etherscan! We are still in the beginning stages of the data revolution! #Jasmy #jasmycoin #Crypto #Bitcoin #Altcoins",@JasmyUS,/JasmyUS/status/1504942317689470979,True
2022-03-18 22:01:26,#Bitcoin impulses and corrections identified by the 3W Vortex Indicator.  9 days to confirm the cross.,@TechDev_52,/TechDev_52/status/1504941069288546310,True
2022-03-18 22:00:54,RT if you support 0% cap gains on #Bitcoin and want to see #Bitcoin become legal tender in the USA ,@Dennis_Porter_,/Dennis_Porter_/status/1504940937423642626,True
2022-03-18 21:55:19,"#Bitcoin is a lifeline for Ukraine    ""For citizens like @obchakevich_, Bitcoin serves as an escape valve from oppressive regimes and the crippling economic conditions brought on by military conflict."" — @LeeorShimron for @CoinDesk",@sophiamzaller,/sophiamzaller/status/1504939530524233730,True
2022-03-18 21:54:51,"Both are worth the same value today, which would you rather own?  #Bitcoin #Zcash",@DocumentingZEC,/DocumentingZEC/status/1504939415407276032,False
2022-03-18 21:54:47,"Fellow metaverses, show yourself in this poll  Which metaverse-concept will be the leading one in 2022?   VOTE  #Decentraland #AxieInfinity #Bitcoin #Earth2 #PlayToEarn #SandboxAlphaS2 #Metaverse",@E2update,/E2update/status/1504939398877622282,False
2022-03-18 21:54:41,"#Bitcoin on Lightning is over 1,000x better than Visa and Mastercard. It is the fastest and most efficient payment system on the planet!",@Dennis_Porter_,/Dennis_Porter_/status/1504939373451640833,True
2022-03-18 21:53:31,Want a #100x token get #RaiderToken you can buy on #pancakeswap better returns than #Bitcoin best #cryptocurrecy on the planet!,@Lags256,/Lags256/status/1504939080005697547,False
2022-03-18 21:52:01,Bulls are very euphoric on minor moves on #Bitcoin .. Not sure how to take that if I’m honest ,@CryptoTony__,/CryptoTony__/status/1504938702333743110,False
2022-03-18 21:51:16,Why ask me? Just look at the #EverEarn Chart.. Every time i look at this #cryptocurrecy all i see is waves in an upward trajectory headed #ToTheMoon   LFG #EverEarnArmy Get this #BSCGem Flying #1000xgem Next #Bitcoin I have 0 Doubts!,@mobdaboss,/mobdaboss/status/1504938514315501569,True
2022-03-18 21:51:00,#Bitcoin will make me a billionaire.,@rovercrc,/rovercrc/status/1504938444459429888,True
2022-03-18 21:47:44,#Bitcoin is as American as it gets.,@CedYoungelman,/CedYoungelman/status/1504937622057238531,True
2022-03-18 21:45:04,#Bitcoin solves for inflation.,@21MillionTV_,/21MillionTV_/status/1504936954248499207,False
2022-03-18 21:39:43,Idk if this will work out for you again $BTC Bulls.  Good luck.  #bitcoin #cryptocurrency #cryptotrading #cryptonews,@Roman_Trading,/Roman_Trading/status/1504935608183046146,True
2022-03-18 21:34:34,Replying to @CedYoungelman,@HaileyLennonBTC,/HaileyLennonBTC/status/1504934307961323524,True
2022-03-18 21:33:37,"Coinbase has made it where you can set up your direct deposit to automatically convert to Bitcoin with no trading fees.  We aren't going backwards from here, folks.  Get ready.  #Bitcoin #Coinbase #ADP #Payroll",@STEVEPMP,/STEVEPMP/status/1504934068902936582,True
2022-03-18 21:33:17,Videos like this make me think there’s a 99% chance #Bitcoin will lose the environmentalist messaging battle and be thrown in front of bus during an actual green revolution.   What do you think @nic__carter ?  New video by: @motherboard @alicehines @DigiEconomist,@Based133,/Based133/status/1504933985641709570,False
2022-03-18 21:30:08,"Even as #Bitcoin grows in popularity, it remains undervalued.   Here are 5 reasons why $BTC is undervalued  ",@okx,/okx/status/1504933196244393987,False
2022-03-18 21:24:05,$42.6k is the gateway for #Bitcoin to test the much talked about $46k price resistance ,@MatthewHyland_,/MatthewHyland_/status/1504931669740081157,True
2022-03-18 21:18:53,"hey, @rustyrockets   Let's get you on a #bitcoin pod before they cancel you.  What do you say?",@PrinceySOV,/PrinceySOV/status/1504930365055590407,False
2022-03-18 21:10:43,I have long been excited about the idea of a Distributed virtual private network or #dVPN for short. Basically you take a VPN that piggy backs on top of a #blockchain & decentralize it. I know @brave has talked about it. Cool idea #DigiByte #Bitcoin,@jaredctate,/jaredctate/status/1504928306277216256,True
2022-03-18 21:09:01,No one has ever been in the red after daily DCAing #bitcoin for at least 3 years. Chances are you'll be in the green much sooner than that!,@w_s_bitcoin,/w_s_bitcoin/status/1504927880756744197,True
2022-03-18 21:07:34,There is no second best #Bitcoin @saylor,@PrincFilip1,/PrincFilip1/status/1504927515961397252,False
2022-03-18 21:05:24,DoubleLine CEO Jeffrey Gundlach joined @ScottWapnerCNBC for an exclusive interview on @CNBCOvertime following Chair Powell's press conference on the Fed rate hike and its short- and long-term implications.  #stocks #commodities #bitcoin #rates #inflation,@DLineCap,/DLineCap/status/1504926970768896000,False
2022-03-18 20:51:14,"Coming up at 3:30pst/6:30est, a special Swan Signal Live hosted by @CitizenBitcoin with @parkeralewis & @willcole from @unchainedcap   LIVE FROM TEXAS!!   Join us live on the YouTube broadcast!   #bitcoin   https://youtube.com/watch?v=EVGkjaqzvDM…",@SwanBitcoin,/SwanBitcoin/status/1504923405027528704,True
2022-03-18 20:51:00,"Happy Hour returns at the top of the hour!  @bloobumisdaman &  @CosmoJenkinz join @BigKurkowski, @MotleyInvestor & @CryptoVince369 to chat #HEX, #Hedron, #PulseChain testnet, #PulseX, #crypto trivia, charts & more.   Join us!  #Bitcoin $BTC #Ethereum #BTC",@CabanaCrypto,/CabanaCrypto/status/1504923345187315713,False
2022-03-18 20:45:56,"March 18th 2022  Million (MM) Price: $6.8 All Time High: $224  Risk: 34.1% potential drop. Reward: 735,294.1% potential increase. RR Score: 21,551  Buy opportunity: Extremely Great.  $mm #MillionToken #Million #Bitcoin https://metafora.app http://milliontoken.org",@TheMillionStats,/TheMillionStats/status/1504922070634926080,False
2022-03-18 20:42:58,The delectable dippy has been SLURPED!   The #Defi market has washed its hands.   Now imagine what will happen after we have the #AMA of all AMAs!?  Missing this is like missing #Bitcoin in 2017. Join it! https://discord.gg/UXpRxvXYjs?event=954454562218070116…,@SphereDeFi,/SphereDeFi/status/1504921322790522881,False
2022-03-18 20:40:50,#Bitcoin at resistance,@CryptoBTC_Chris,/CryptoBTC_Chris/status/1504920787760918529,True
2022-03-18 20:39:22,"In the beginning  there was #Bitcoin & then along came #ETH, Now there is a new beginning #Saitama.   Rt let the world know  Follow become part of the wolfpack",@CryptoIceCool,/CryptoIceCool/status/1504920419442253825,False
2022-03-18 20:37:49, The largest #Bitcoin conference in history starts in 19 days. ,@BitcoinMagazine,/BitcoinMagazine/status/1504920028231217155,False
2022-03-18 20:37:42,"""The biggest problem in #bitcoin mining is that people don't believe there are human beings working in these places."" - @chadeverett",@unchainedcom,/unchainedcom/status/1504919999961571329,True
2022-03-18 20:35:27,"How Inflation Works  @ComicDaveSmith & @RobbieTheFire, I think it’s a good time for a serious breakdown of inflation, the end of the petrodollar, interest rates, the govt response, & how #Bitcoin fits into all this shit.   I’m always down whenever you are. ",@TheGuySwann,/TheGuySwann/status/1504919432606404610,True
2022-03-18 20:25:57,"Texas Update!  Building an enterprise-scale, immersion-cooled #Bitcoin mining facility in rural Texas is no small feat. Argo’s Matt Nackino takes us through the problem-solving and creativity shown by our construction crew as we near completion of phase 1 at Helios!   #ARB $ARBK",@ArgoBlockchain,/ArgoBlockchain/status/1504917042893189123,True
2022-03-18 20:22:33,#Bitcoin Bears are Fucked ,@rovercrc,/rovercrc/status/1504916184763969536,True
2022-03-18 20:22:06,#Bitcoin Volatility is coming. Estimated Leverage Ratio and Open Interest increasing strongly.  Smells potential liquidations ,@IT_Tech_PL,/IT_Tech_PL/status/1504916071425490945,True
2022-03-18 20:16:41,Tutorial assembling the $20 #LNPoS #bitcoin offline/onchain/LN point-of-sale   Looking forward to building these in workshops at @TheBitcoinConf ,@arcbtc,/arcbtc/status/1504914708322734085,False
2022-03-18 20:09:46,Like to send it    #Bitcoin,@ScottLEOWarrior,/ScottLEOWarrior/status/1504912968940765194,True
2022-03-18 19:59:37,"""Lightning has a lot of potential to prove itself as the true heart of the web3 movement.""   @niftynei, @r0ckstardev, and @milessuter join the #bitcoin Takeover at SXSW to talk Lightning.",@unchainedcom,/unchainedcom/status/1504910416874553357,True
2022-03-18 19:57:39,"We're putting the ""cap"" in ""capital"" this week as we continue to advocate for a Spot #Bitcoin ETF.  https://gryscl.co/3Isid2h $GBTC",@Grayscale,/Grayscale/status/1504909918444396545,False
2022-03-18 19:56:05,"I am so happy, distributed WOJAKKISAKI 70% within  24 hrs!!  It’s my personal record wee!! @TheWojakWay   One open dispenser: https://xchain.io/tx/4b35e89a20a4d197f3b0033d4e53f1af0ebba98b7af6377117e369216975a243…  #XCP #Counterparty #NFT #BTC #Bitcoin",@NataljaMoon,/NataljaMoon/status/1504909525069049858,False
2022-03-18 19:51:31,#Bitcoin pumping while Banks are closed!  ,@BTC_Archive,/BTC_Archive/status/1504908378157596685,True
2022-03-18 19:44:03,The Crypto Minute is so efficient that all other #crypto news is now obsolete.   How embarrassing for everyone who’s isn’t @girlgone_crypto   #bitcoin,@Goldmatters_,/Goldmatters_/status/1504906497599295490,True
2022-03-18 19:35:38,Before #Bitcoin | After Bitcoin,@Crypto_Mags,/Crypto_Mags/status/1504904379127586816,False
2022-03-18 19:35:24,Beware of people you see on YouTube & Twitter who spend so much of their time talking negatively about other crypto projects.  Ask yourself…Why do they sit around all day trying to convince people that certain projects are going to fail?  #Bitcoin $ADA,@cryptorecruitr,/cryptorecruitr/status/1504904321795776519,True
2022-03-18 19:30:02,"#Bitcoin is nearing $42,000!",@TheMoonCarl,/TheMoonCarl/status/1504902968482664452,True
2022-03-18 19:22:25,Observations on the new #Bitcoin Accumulation Trend Score.  Closer to 0 (darker) = larger entities distributing or not accumulating  Closer to 1 (brighter) = larger entities accumulating,@TechDev_52,/TechDev_52/status/1504901054403653634,True
2022-03-18 19:21:00,Where are my San Diego #Bitcoin-ers! What a beautiful city you have ,@natbrunell,/natbrunell/status/1504900694804901888,True
2022-03-18 19:20:44,"For all the uninformed haters, I challenge you to go through this series and punch holes in @JasonPLowery’s power projection thesis on #Bitcoin:",@Breedlove22,/Breedlove22/status/1504900629369565184,True
2022-03-18 19:18:51,"""I have to commend anyone that's starting a bitcoin business and avoids the siren song of a token or these crypto models.""   @nic__carter sits down with @MartyBent to talk 'building a cathedral' at the #bitcoin Takeover in Austin, TX.",@unchainedcom,/unchainedcom/status/1504900155585273863,True
2022-03-18 19:17:19,The only thing that’s better than an #AllTimeHigh is a breakout that ends the bear market   The tides have finally turned   #Bitcoin #Bullish #Bullrun #BitcoinBreakout #ALTSEASON,@kaching_king,/kaching_king/status/1504899770673938433,False
2022-03-18 19:12:30,Replying to @TomBrady,@FTX_Official,/FTX_Official/status/1504898555936391169,False
2022-03-18 19:12:14,This #Bitcoin bounce wasn't a surprise actually!,@rovercrc,/rovercrc/status/1504898490660720640,True
2022-03-18 18:27:28,Pitbull Turkey is an amazing community full of love and support  $PIT #MusicNFT #pitbullish #PitbullToken #bnb #Bitcoin,@th3zizou,/th3zizou/status/1504887222767693831,False
2022-03-18 18:24:06,JUST IN: US Senator Elizabeth Warren has introduced a bill that allows the US Treasury to ban exchanges from processing Russian #Bitcoin and #crypto transactions.,@WatcherGuru,/WatcherGuru/status/1504886378810773512,False
2022-03-18 18:19:59,"""With #bitcoin, you can get the same level of security that Coinbase uses to secure billions of dollars for your $100,000, and it only costs a few hundred dollars."" - @willcole",@unchainedcom,/unchainedcom/status/1504885342519939072,True
2022-03-18 18:18:21,"Due to heavy traffic on our checkout page, some users have reported issues when attempting to purchase their ticket and pay with #bitcoin.  We are working directly with OpenNode to resolve this issue promptly. Thank you for your patience!",@TheBitcoinConf,/TheBitcoinConf/status/1504884928890105858,False
2022-03-18 18:17:59,#Bitcoin  LTF breakout target reached ,@Nebraskangooner,/Nebraskangooner/status/1504884840247795713,True
2022-03-18 18:17:07,"Interesting to look at 2 hour periods of #Bitcoin Short Liquidations.  Liquidation levels are not as high as expected. You can see that a lot of people were shorting that $40k level, and it looks like they've pulled back now that we've held $40k as support for a few days...",@OnChainCollege,/OnChainCollege/status/1504884621607112709,True
2022-03-18 18:14:11,  Come join us for @KcBitcoiners first ever #Bitcoin block party!,@WittyUsername30,/WittyUsername30/status/1504883882969210888,False
2022-03-18 18:13:46,If #Bitcoin breaks above $53k I’m  buying this house.,@Ashcryptoreal,/Ashcryptoreal/status/1504883778870779908,True
2022-03-18 18:12:27,"Not Crypto, but #Bitcoin It's only about Bitcoin.  Bitcoin is Freedom and I want this for everybody. - Prince Philip of Serbia ",@BTC_Archive,/BTC_Archive/status/1504883447432679424,True
2022-03-18 18:11:25,#Multisig is not us rolling our own crypto thing—multisig is native to the #bitcoin protocol. - @willcole,@unchainedcom,/unchainedcom/status/1504883186496585734,True
2022-03-18 18:02:28,I'm reading #Bitcoin Holds Above $40k Despite World War III Fears,@davidgokhshtein,/davidgokhshtein/status/1504880932506976258,True
2022-03-18 18:00:32,Behind the cover #HumanCentered AI http://ow.ly/p91950ImnMn  #AIEthics #MachineLearning #AI #Python #DeepLearning #IoT #100DaysOfCode #fintech #insurtech #nocode #bitcoin #cybersecurity #cybersecurite,@VeilleCyber3,/VeilleCyber3/status/1504880447494500354,True
2022-03-18 18:00:00,#Bitcoin is our friend till the end. ,@Bitcoinsensus,/Bitcoinsensus/status/1504880313457029121,True
2022-03-18 17:56:38,"The S&P 500 just had 3 consecutive days of 1% gain or more.  This is HUGE. This typically signals a massive bullish reversal for stocks, #Bitcoin , and crypto as a whole  Last 2 times it happened: March 2020 (Post-Covid Crash) and November 2020 (Post-USA Election).  ",@jollygreenmoney,/jollygreenmoney/status/1504879464005603330,True
2022-03-18 17:54:32,"Fix the money, fix the world.    eCash (XEC) is our best hope for a better world!   And when there is hope, there's a way. We need to build, use & promote eCash!   #XEC #eCash #Bitcoin #Crypto #Avalanche #eCashArmy #MONEY",@eCashInformer,/eCashInformer/status/1504878936852946944,False
2022-03-18 17:48:26,"NEW GIVEAWAY  We're giving away FIVE  #Bitcoin 2022 tickets!!  To enter our #SAZMININGGiveaway:  1. Follow us  @sazmining  2. Like & RT this tweet 3. Tag 5 #SAZMINING friends (the more you tag, the better your chances to win!)  72 hours. Go go go!  @Breedlove22",@sazmining,/sazmining/status/1504877400634626049,False
2022-03-18 17:46:25,#bitcoin for the 100% starts with education ,@raypaxful,/raypaxful/status/1504876892436021254,True
2022-03-18 17:41:20,$SYS 43% pump in 2 days   I've siad it once and I'll say it again... Don't underestimate #Syscoin.  @syscoin #defi #nft #bitcoin #cryptocurrency #BinanceBlockchainWeek #Binance,@Hayess5178,/Hayess5178/status/1504875616839081993,True
2022-03-18 17:35:40,"#Bitcoin above $42,000 today?",@TheMoonCarl,/TheMoonCarl/status/1504874189567758372,True
2022-03-18 17:35:36,Would you like me to make an urgent $BTC update explaining how to trade the current brake out? Smash the likes and share the love and I will make an update for you on the best trades  #Bitcoin #CCPool,@CCPool_Daniel,/CCPool_Daniel/status/1504874170760544258,True
2022-03-18 17:20:09,"Hey Team - quick reminder #DCA LIVE on Ben's Channel @intocryptoverse today at Noon PT w Rob  @NewsAsset and myself - discussing #Bitcoin dominance, #Ethereum, #Alts, #Stonks and #Crypto outlook for April!",@invest_answers,/invest_answers/status/1504870285828243458,True
2022-03-18 17:15:55,"Inhale the bears shitting in their pants, slowly but surely.   #Bitcoin",@JJcycles,/JJcycles/status/1504869218222805004,False
2022-03-18 17:14:16,"So a coin like #safex that you can buy almost anything you need and have it delivered to you with in a few days, shouldn’t that be at least at a $10,000,000,000 market cap???   Just a thought  #safexmarket #paidwithsafex  #Crypto #Bitcoin #Ethereum",@safex_abe,/safex_abe/status/1504868803951345664,False
2022-03-18 17:13:49,"This could change anytime, but frankly the #Bitcoin  price chart currently looks better than it has for quite a while now.",@LynAldenContact,/LynAldenContact/status/1504868691216936961,True
2022-03-18 17:12:55,"New daily market update out now   ELIZABETH WARREN WRECKED! #BITCOIN PUMPING, #APECOIN, $HBAR, $FTM, $XRP NEWS TODAY & MORE!  https://youtu.be/nqa6rE3dKzg",@MasonVersluis,/MasonVersluis/status/1504868465349316608,True
2022-03-18 17:11:49,#Bitcoin and #Litecoin Ł will gain value over time. Fiat will not.,@Jean_LitePicard,/Jean_LitePicard/status/1504868187355160577,False
2022-03-18 17:10:41," NEW TOKENPLACE INSTAGRAM FOR OUR MOST COMPETITIVE FANS   Join in  and grow with us!   Instagram: tokenplacefan https://instagram.com/tokenplacefan?utm_medium=copy_link…  We will be doing some exciting stuff, including sport  collabs   #tokenplace #crypto #ETH #Bitcoin #instagram",@TokenplaceTOK,/TokenplaceTOK/status/1504867901773385745,False
2022-03-18 17:07:34,If you don't own #Bitcoin you may be forced to eat the bugs.,@mikealfred,/mikealfred/status/1504867115681034241,True
2022-03-18 17:06:31,Not to bad for #Bitcoin so far:,@MatthewHyland_,/MatthewHyland_/status/1504866851846860805,True
2022-03-18 16:51:50,Normies will gravitate to “crypto” before #bitcoin because the ideologies of “crypto” are more congruent with the current fiat society  They both want you suffering Stockholm syndrome where the rulers milk your wealth  Become your own ruler and break the paradigm with #bitcoin,@LukeMikic21,/LukeMikic21/status/1504863158048940037,True
2022-03-18 16:51:49,Of course Lubin couldn’t stop there. He also added:  “They have not said the same about other tokens like #XRP.”  Lubin claimed to know that the SEC was not going to find any token other than #Bitcoin and #Ether to be decentralized.   Who was Lubin’s source:   Bill Hinman.  ,@JohnEDeaton1,/JohnEDeaton1/status/1504863152739131396,True
2022-03-18 16:51:47,"Lubin added that #Bitcoin is too difficult to program, and therefore, for ALL developers of “value tokens”, #Ethereum is:   “the only game in town.”",@JohnEDeaton1,/JohnEDeaton1/status/1504863146569355268,True
2022-03-18 16:51:47,"On August 5, 2020,  Lubin falsely claimed:  “There are only two decentralized protocols on the planet right now that are sufficiently secure enough and decentralized enough so that they can be trusted. Those are #Bitcoin and #Ethereum.”  ",@JohnEDeaton1,/JohnEDeaton1/status/1504863144908361752,True
2022-03-18 16:49:51,Morning AMA w/@br_ttany @BowTiedMooneeb @TO & myself about the recent debut #Bitcoin Odyssey $165M Pledge   Join in!  cc: @StacksStartups @StacksOrg @Okcoin,@kyleellicott,/kyleellicott/status/1504862657756598275,False
2022-03-18 16:42:45,#Bitcoin Trying to Break-Out - Will It!,@ToneVays,/ToneVays/status/1504860872040075265,True
2022-03-18 16:42:00,"did we just increase the hash?  yes, we did   our sixth ASIC S19J miner came online   #xMooneyMiners #IncreaseTheHash #ThisIsTheGWEI #Techoshi #Bitcoin",@xMooneyToken,/xMooneyToken/status/1504860682247761920,False
2022-03-18 16:40:04,#Bitcoin on the move ,@TheMoonCarl,/TheMoonCarl/status/1504860195457011729,True
2022-03-18 16:38:54,"$41,200 for one whole #bitcoin and all of ct is quiet...",@LayahHeilpern,/LayahHeilpern/status/1504859902505848839,True
2022-03-18 16:38:49,I sold all my $APE at $16.10 and bought some #Bitcoin    and $AVAX  Have some $USDT ready for dips too   #BeSmart take profits sometimes,@ReySantoscrypto,/ReySantoscrypto/status/1504859884130512903,False
2022-03-18 16:28:57,"LIVE at 1PM #Miami time! This week in #Bitcoin- 3-18-2022- Wasabi CONTROVERSY, #Vitalik TIME cover! #ElizabethWarren's OBSESSION! #RateHike, #inflation, SuperSpreading @TheBitcoinConf! GUESTS= @GuerraMoneta @Dooowta @FossGregfoss  https://youtube.com/watch?v=fPYV5mmdQOI… @RoninDojoNode @OshiApp",@TechBalt,/TechBalt/status/1504857399852773379,False
2022-03-18 16:28:32,I have been in a lot of communities with crypto but there has never been one like shinjiro. @Shinjirobabe holds it down and knows what she is doing. come check out shinjiro you will love it  #SHINJIROTOKEN #Shinjiroarmy #bitcoin #weallwin  @JakeGagain @austinahilton @KidMyobu,@CryptoMatt978,/CryptoMatt978/status/1504857295011946496,False
2022-03-18 16:27:28,"JUST IN: Santiment, an on-chain metrics platform, has stated that #Bitcoin supply on exchanges has hit a 39-month low.",@WatcherGuru,/WatcherGuru/status/1504857025985064960,False
2022-03-18 16:26:01," #Bitcoin's Lightning Network can currently perform over 1,000 times as much transactions as Visa",@BitcoinMagazine,/BitcoinMagazine/status/1504856658891218945,False
2022-03-18 16:23:32,"Remember the #Bitcoin ""Halving""? FYI: There is a #Ethereum ""Tenthening"" this year where issuance drops by 90%.",@rohmeo_de,/rohmeo_de/status/1504856036661944320,False
2022-03-18 16:21:39,"""Our hope was to create a primer [for policy makers] to create a baseline of understanding about #bitcoin.""   @wyomingirl, @jimmysong and @str8edgeracer talk with @CitizenBitcoin about their book 'Bitcoin and the American Dream' at the Bitcoin Commons.",@unchainedcom,/unchainedcom/status/1504855562621788165,True
2022-03-18 16:21:33,Max Keiser is hinting on #Bitcoin becoming legal tender in #Honduras ,@BTCfuel,/BTCfuel/status/1504855537732698112,False
2022-03-18 16:20:32,"Yes, it's your turn to rise $Neo.  Are you ready to run?  if you've full the Fuel you can #fly  #Neousdt  #btc #bitcoin #nft #NeoN3",@QingShangSun,/QingShangSun/status/1504855281938927626,False
2022-03-18 16:20:23,HUGE REASON TO STOCK UP ON #BITCOIN,@CryptosR_Us,/CryptosR_Us/status/1504855244882296843,True
2022-03-18 16:19:46,Join nChain Chief Scientist @Dr_CSWright at @Cambridge_Uni on March 22 at 6pm to learn about #Bitcoin SV's scaling capabilities and what this means for the global #technology industry.   Register today: https://orlo.uk/Jjucw    #Blockchain #BSV,@BitcoinAssn,/BitcoinAssn/status/1504855087142813703,False
2022-03-18 16:08:19,"Mining is a fundamental process of cryptocurrency, especially #bitcoin. One of the features of #crypto is that it is decentralised and scarce.",@atuzalmedia,/atuzalmedia/status/1504852206352220165,False
2022-03-18 16:07:44,"I told myself when I got to a certain rank in #impactxp token I would stop buying, but I can’t especially with these prices   #IMPACTors #Bitcoin #Binance #kucoin #top50",@Michael_Dillon3,/Michael_Dillon3/status/1504852060218478595,False
2022-03-18 16:06:46,I JUST LONGED #BITCOIN ,@Ashcryptoreal,/Ashcryptoreal/status/1504851817657782277,True
2022-03-18 16:05:31,SO PROUD TO SEE THIS IN THE CITY THIS MORNING! Let's Go #bitcoin! It can't be stopped!  @strim355z,@GoingParabolic,/GoingParabolic/status/1504851503667941393,True
2022-03-18 16:01:11,#BITCOIN BREAKOUT CONFIRMED ,@rovercrc,/rovercrc/status/1504850410682695693,True
2022-03-18 16:00:44,"In case you missed yesterdays #Bullish Youtube livestream, check it out here--- https://youtube.com/watch?v=O1sElGwDFbE…  #Crypto #NFT #Bitcoin #cryptocurrency #BTC #ETH #BSC #NFTs #Axion",@axion_network,/axion_network/status/1504850297029640205,False
2022-03-18 16:00:41,"Interest rate hikes - good or bad for financial markets? I will also have a look at the current state of the markets and how #Bitcoin may react to today's triple-witching Friday. Seasonality, stocks, inflation, midterm elections, and more. 5:00 PM UTC  http://youtu.be/3wsL83N5mbc",@crypto_birb,/crypto_birb/status/1504850286199857154,True
2022-03-18 15:52:42,"In our latest research report, we dive into the road to a #bitcoin spot ETF in the US. @nasdaq",@ValkyrieFunds,/ValkyrieFunds/status/1504848278344527872,False
2022-03-18 15:48:04,"The final segment of the #Bitcoin Bear Market Survival Guide is now live, this week looking into what happens at the bitter end...  Capitulation Events.  The moment when all who remained to sell, have sold, leaving no sellers left.  But what happens next?",@_Checkmatey_,/_Checkmatey_/status/1504847111057461248,False
2022-03-18 15:47:27,"#chainlink $link #bitcoin #PoweredByChainlink  Yesterday:  Chainlink Holders: 654,033  Today:  Chainlink Holders: 654,224    ",@ozelokulsorunu,/ozelokulsorunu/status/1504846956870385723,False
